Group	Codon_freq	Foreground_Species	Background_Species	ω_value_M0	lnL_M0	np_M0	ω_value_branch_neutral_foreground	ω_value_branch_neutral_background	lnL_bneutral	np_bneutral	ω_value_branchfree_foreground	ω_value_branchfree_background	lnL_bfree	np_bfree	pvalm0_bfree	pavalbne_bfree
Primates	F3x4	Callithrix_jacchus	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.26291	-4250.356621	69	1	0.2685	-4256.726755	69	0.14203	0.26807	-4249.651818	70	0.235121810483452	0.000168808410064
Primates	F1x4	Carlito_syrichta	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis	0.32852	-4260.888525	69	1	0.30312	-4260.381916	69	0.5744	0.30376	-4258.39368	70	0.025498776477308	0.04614010839671
Primates	F3x4	Carlito_syrichta	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis	0.26291	-4250.356621	69	1	0.24052	-4250.315525	69	0.49364	0.24161	-4247.398808	70	0.015007169577769	0.015724399982835
Primates	F1x4	Cebus_capucinus	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.32852	-4260.888525	69	1	0.33074	-4262.329849	69	0.13826	0.3306	-4260.571829	70	0.426113829086671	0.060777500863519
Primates	F3x4	Cebus_capucinus	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.26291	-4250.356621	69	1	0.26466	-4252.203647	69	0.11128	0.26457	-4250.044988	70	0.429836202974712	0.037726339068348
Primates	F1x4	Cercocebus_atys	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.32852	-4260.888525	69	1	0.32826	-4261.064578	69	0.413	0.32822	-4260.875425	70	0.871412842059052	0.538511233629601
Primates	F3x4	Cercocebus_atys	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.26291	-4250.356621	69	1	0.26264	-4250.596211	69	0.35181	0.2626	-4250.335435	70	0.83691230014146	0.470180392830571
Primates	F1x4	Chlorocebus_sabaeus	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.32852	-4260.888525	69	1	0.33476	-4264.540389	69	0.08381	0.33485	-4259.592558	70	0.107409111410057	0.001656688422751
Primates	F3x4	Chlorocebus_sabaeus	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.26291	-4250.356621	69	1	0.26757	-4254.83132	69	0.082	0.26746	-4249.31352	70	0.148635187297694	0.000893787436436
Primates	F1x4	Colobus_angolensis	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Carlito_syrichta	0.32852	-4260.888525	69	1	0.32929	-4261.886872	69	0.27409	0.32912	-4260.86851	70	0.841421936151237	0.153540007201756
Primates	F3x4	Colobus_angolensis	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Carlito_syrichta	0.26291	-4250.356621	69	1	0.26332	-4251.600739	69	0.23685	0.26318	-4250.350017	70	0.908503726528243	0.113741965488192
Primates	F1x4	Gorilla_gorilla	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.32852	-4260.888525	69	1	0.33109	-4262.18166	69	0.0001	0.33093	-4259.701267	70	0.123329816494923	0.025928419374009
Primates	F3x4	Gorilla_gorilla	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.26291	-4250.356621	69	1	0.26493	-4251.946842	69	0.0001	0.2648	-4249.210972	70	0.130101080833054	0.019326374847331
Primates	F1x4	Homo_sapiens	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.32852	-4260.888525	69	1	0.32549	-4259.953775	69	999	0.32556	-4259.270155	70	0.072003778357699	0.242286656460666
Primates	F3x4	Homo_sapiens	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.26291	-4250.356621	69	1	0.26043	-4249.274248	69	999	0.26048	-4248.686542	70	0.067608116739022	0.278292004255817
Primates	F1x4	Hylobates_moloch	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.32852	-4260.888525	69	1	0.33109	-4262.18018	69	0.0001	0.33093	-4259.70383	70	0.123735393067602	0.026049954827696
Primates	F3x4	Hylobates_moloch	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.26291	-4250.356707	69	1	0.26493	-4251.947828	69	0.0001	0.2648	-4249.209783	70	0.129887548900959	0.019278334638785
Primates	F1x4	Lemur_catta	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.32852	-4260.888525	69	1	0.33358	-4263.948485	69	0.08118	0.33385	-4259.746506	70	0.13071116531305	0.003744049378714
Primates	F3x4	Lemur_catta	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.26291	-4250.356621	69	1	0.26689	-4254.24733	69	0.05841	0.26738	-4249.073135	70	0.109116415216115	0.001295876605244
Primates	F1x4	Macaca_fascicularis	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.32852	-4260.888525	69	1	0.32826	-4261.06294	69	0.4143	0.32821	-4260.875062	70	0.869659161998686	0.539883351059988
Primates	F3x4	Macaca_fascicularis	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.26291	-4250.356621	69	1	0.26264	-4250.596961	69	0.35141	0.2626	-4250.335601	70	0.837543543757761	0.469683708114791
Primates	F1x4	Macaca_mulatta	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.32852	-4260.888525	69	1	0.32852	-4260.888546	69	17.28949	0.32852	-4260.888569	70	1	1
Primates	F3x4	Macaca_mulatta	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.26291	-4250.356621	69	1	0.26291	-4250.356605	69	8.49267	0.26291	-4250.35659	70	0.993717515647248	0.995629828183701
Primates	F1x4	Macaca_nemestrina	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.32852	-4260.888525	69	1	0.327	-4260.417964	69	999	0.32703	-4260.071477	70	0.201137448964791	0.4051546514738
Primates	F3x4	Macaca_nemestrina	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.26291	-4250.356621	69	1	0.26165	-4249.808137	69	999	0.26168	-4249.507563	70	0.192534547634824	0.438140347011276
Primates	F1x4	Macaca_thibetana	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.32852	-4260.888525	69	1	0.32852	-4260.888546	69	7.42844	0.32852	-4260.888566	70	1	1
Primates	F3x4	Macaca_thibetana	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.26291	-4250.356621	69	1	0.26291	-4250.356602	69	11.56671	0.26291	-4250.356589	70	0.99361699160713	0.995931588707587
Primates	F1x4	Mandrillus_leucophaeus	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.32852	-4260.888525	69	1	0.32852	-4260.888549	69	0.0001	0.32852	-4260.888485	70	0.992863598696542	0.990973159247644
Primates	F3x4	Mandrillus_leucophaeus	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.26291	-4250.356621	69	1	0.26291	-4250.356602	69	21.8891	0.26291	-4250.356588	70	0.993518026462046	0.995778011428023
Primates	F1x4	Microcebus_murinus	Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta	0.32852	-4260.888525	69	1	0.31795	-4261.490262	69	0.52372	0.31813	-4260.016121	70	0.18653077266827	0.085968903663566
